title,domain,url,description,published_at
Robert Mueller redacted report: Read the full text,abc7news.com,https://abc7news.com/politics/robert-mueller-redacted-report-read-the-full-text/5257912/,The redacted report from special counsel Robert Mueller has just been released to the public.,2019-04-18T16:11:18Z
Attorney General William Barr: It Is Justice Department’s ‘Responsibility’ to Make Decision on Obstruction,breitbart.com,https://www.breitbart.com/politics/2019/04/18/attorney-general-william-barr-justice-departments-responsibility-make-decision-obstruction/,Attorney General William Barr said Thursday that he and Deputy Attorney General Rod Rosenstein concluded there was no criminal obstruction of justice by President Trump because it is their responsibility as prosecutors to make that decision.,2019-04-18T16:11:08Z
Some of Mueller report’s ‘limited redactions’ cover entire pages of 448-page report,miamiherald.com,https://www.miamiherald.com/news/nation-world/national/article229413379.html,"Before the release of Special Counsel Robert Mueller’s report on his two-year investigation into Russian election interference, Attorney General William Barr said the document would include “limited redactions.” “As I … Click to Continue »",2019-04-18T16:11:05Z
FULL DOCUMENT: Redacted Mueller report on President Trump,ksnt.com,https://www.ksnt.com/news/full-document-redacted-mueller-report-on-president-trump/1936444850,The redacted version of Robert Mueller's investigation into President Donald Trump has been released to the public Thursday morning.,2019-04-18T16:10:40Z
Mueller report: President Trump tried to get Mueller removed,msnbc.com,https://www.msnbc.com/the-beat-with-ari/watch/mueller-report-president-trump-tried-to-get-mueller-removed-1498690115625,MSNBC's Ari Melber looks at a section of the Mueller report where it is outline how the president tried to get the Special Counsel probe shut down through his White House Counsel Don McGhan.,2019-04-18T16:10:38Z
Trump on Mueller report release: I'm having a good day - Fox News,youtube.com,https://www.youtube.com/watch?v=4zGNC7reHPg,Trump on Mueller report release: I'm having a good day Fox News Robert Mueller Fortune Ex-FBI assistant director on Mueller report: ‘We need to take a look at how this started’ Fox News View full coverage on Google News,2019-04-18T16:10:10Z
Donald Trump's Response to Mueller Appointment: This Is the End of My Presidency. I'm F***ed',newsweek.com,https://www.newsweek.com/trump-response-mueller-appointment-end-presidency-1400441,"Mueller report says that ""the President became angry and lambasted the Attorney General for his decision to recuse from the investigation, stating, 'How could you let this happen, Jeff?'""",2019-04-18T16:10:05Z
Mueller report does not conclude Trump committed crime but does not exonerate him,reuters.com,https://www.reuters.com/article/us-usa-trump-russia-crime-idUSKCN1RU1ZA,"Special Counsel Robert Mueller's investigation into Russian interference in the 2016 U.S. election did not conclude President Donald Trump committed a crime but also did not exonerate him, Mueller's report said.",2019-04-18T16:09:44Z
Chuck Todd: Trump and Barr’s ‘Buzzwords’ ‘Neuter’ Mueller Report,newsbusters.org,https://www.newsbusters.org/blogs/nb/scott-whitlock/2019/04/18/chuck-todd-trump-and-barrs-buzzwords-neuter-mueller-report,"Just minutes before William Barr conducted a press conference on the release of the Mueller Report, Chuck Todd on NBC and MSNBC complained about the “buzzwords” of Donald Trump and the Attorney General, lamenting that they have “neutered” any impact. Other jo…",2019-04-18T16:09:38Z
"Trump's personal attorney got early version of Mueller report Tuesday, days before Congress",msnbc.com,https://www.msnbc.com/msnbc/watch/trump-s-personal-attorney-got-early-version-of-mueller-report-tuesday-days-before-congress-1498685507571,"Jay Sekulow, President Trump's personal attorney, tells Ari Melber and Nicolle Wallace that he received an early version of the Mueller report on Tuesday, confirming that AG Barr provided a version of the report to both the White House and The President's def…",2019-04-18T16:09:35Z
Mueller report: Trump attempted to thwart anti-Israel resolution,israelnationalnews.com,http://www.israelnationalnews.com/News/News.aspx/262052,Muller report reportedly reveals Michael Flynn testified that Trump team attempted to prevent UN resolution before taking office.,2019-04-18T16:09:17Z
"Jeffrey Toobin: If This Isn’t Obstruction of Justice, I’d Like to See What Is Obstruction of Justice",mediaite.com,https://www.mediaite.com/trump/jeffrey-toobin-if-this-isnt-obstruction-of-justice-id-like-to-see-what-is-obstruction-of-justice/,"Since the Mueller Report was released earlier on Thursday, cable news pundits have been trying to make sense of the nearly 400-page document in real time. CNN’s Jeffrey Toobin was caught chuckling off-camera just before noon, and when asked why he explained w…",2019-04-18T16:09:09Z
Donald Trump Posted a 'Game of Thrones' Meme — Again,exclaim.ca,http://exclaim.ca/film/article/donald_trump_posted_a_game_of_thrones_meme_again,"As originally published by Brock Thiessen on Exclaim! Like it or not, U.S President Donald Trump decided to post a Game of Thrones meme yet again. This morning, Trump took to Twitter to respond to the Mueller Report, and for whatever reason,",2019-04-18T16:09:00Z
"Mueller reveals Trump's staff, associates sometimes ignored him",yahoo.com,https://news.yahoo.com/mueller-reveals-trumps-staff-associates-sometimes-ignored-him-222642972.html,It also revealed that Trump's staff and associates frequently ignored the president - disregarding his orders and hoping he just wouldn't ask again. FIRING MUELLER Trump called White House Chief Counsel Don McGahn twice and told him to tell Deputy Attorney Ge…,2019-04-18T23:25:24Z
This Is What Obstruction Looks Like (Charles Sykes/The Bulwark),memeorandum.com,https://www.memeorandum.com/190418/p99,"Charles Sykes / The Bulwark : This Is What Obstruction Looks Like — Now we know why the pre-spin was so important for Trump World. — While the Mueller report does not find evidence of a criminal conspiracy between the Russians and the Trump campaign, the pict…",2019-04-18T23:25:01Z
A Lucid Portrait of an Untrustworthy Presidency (Ramesh Ponnuru/Bloomberg),memeorandum.com,https://www.memeorandum.com/190418/p98,"Ramesh Ponnuru / Bloomberg : A Lucid Portrait of an Untrustworthy Presidency — Mueller's inquiry hasn't undermined Trump. Trump undermines himself, with help from his aides. — President Donald Trump was worried about the wrong thing. — Among the more colorful…",2019-04-18T23:25:01Z
"EXCLUSIVE: Assange’s Lawyer Responds to Mueller Report, Says it Properly Notes First Amendment Concerns",thegatewaypundit.com,https://www.thegatewaypundit.com/2019/04/exclusive-assanges-lawyer-responds-to-mueller-report-says-it-properly-notes-first-amendment-concerns/,"Julian Assange’s DC-based lawyer Barry Pollack has responded to the report from Special Counsel Robert Mueller’s investigation. He pointed out that it acknowledged the First Amendment concerns with prosecuting WikiLeaks merely for publishing information, and …",2019-04-18T23:24:42Z
"Fox News never expected this: While stoking panic about ‘socialized medicine,’ executives greatly underestimated the Medicare for All moment",alternet.org,https://www.alternet.org/2019/04/fox-news-never-expected-this-while-stoking-panic-about-socialized-medicine-executives-greatly-underestimated-the-medicare-for-all-moment/,It was an unexpected teaching moment for Fox News — a lesson that all the fear mongering in your playbook doesn’t carry quite so far when you confront a mass… Related Stories ‘He wimped out’: MSNBC guest blasts Robert Mueller for failing to indict Don Jr. ‘Un…,2019-04-18T23:24:42Z
"Mueller Report Sheds New Light On Dmitry Klokov, A Mysterious Figure In The Trump Tower Moscow Deal",buzzfeednews.com,https://www.buzzfeednews.com/article/azeenghorayshi/mueller-report-dmitry-klokov,"A Russian who offered Michael Cohen a meeting between Trump and Vladimir Putin was a former government official, not a weightlifter by the same name. View Entire Post ›",2019-04-18T23:24:24Z
The Mueller Report Is an Invitation to Congress to Impeach Donald Trump,gq.com,https://www.gq.com/story/mueller-report-impeachment-invitation,"The Mueller report didn't draw sweeping conclusions, but it gave lawmakers everything they need to hold the president accountable.",2019-04-18T23:24:19Z
Don't Read the Report You Already Made Up Your Mind,sputniknews.com,https://sputniknews.com/radio_by_any_means/201904191074271636-mueller-report-trump/,"Mumia Abu-Jamal receives new appeal; US' ""New Africa Strategy""; Trump puts new sanctions on Cuba, Venezuela",2019-04-18T23:24:00Z
Ocasio-Cortez vows to sign impeachment resolution in wake of Mueller report,nypost.com,https://nypost.com/2019/04/18/ocasio-cortez-vows-to-sign-impeachment-resolution-in-wake-of-mueller-report/,Freshman Rep. Alexandria Ocasio-Cortez vowed to sign onto an impeachment resolution after the Mueller report’s release on Thursday. “Mueller’s report is clear in pointing to Congress’ responsibility in investigating obstruction of justice by the President. It…,2019-04-18T23:22:30Z
The EXONERATION QUANDARY Bob Mueller Has Placed President Donald Trump In.,abovetopsecret.com,http://www.abovetopsecret.com/forum/thread1236777/pg1,"April 18, 2019 Isnt Bob Mueller insinuating that every person is eligible to be criminally investigated for a particular crime, until he/she is legally exonerated? WASHINGTON...",2019-04-18T23:22:22Z
Department of Defense Off-Camera Press Briefing by Acting Assistant to the Secretary of Defense Charles E. Summers Jr.,defense.gov,https://dod.defense.gov/News/Transcripts/Transcript-View/Article/1818569/department-of-defense-off-camera-press-briefing-by-acting-assistant-to-the-secr/,"ACTING ASSISTANT TO THE SECRETARY OF DEFENSE CHARLES SUMMERS: Good morning -- or afternoon, I should say.Okay, before we get started, just have a couple things to put out.I want to thank you for",2019-04-18T23:21:23Z
‘A good day’: Trump claims victory with Mueller report out,bostonglobe.com,https://www.bostonglobe.com/news/nation/2019/04/18/good-day-trump-claims-victory-with-mueller-report-out/g9JSMC3ltpX2pON733M75O/story.html,"As a redacted version of Mueller’s report was released Thursday, Trump resorted to bluster, broadsides, and falsehoods to try, once more, to frame the moment as a political victory.",2019-04-18T23:20:31Z
Legal analyst: President Trump not in the clear,usatoday.com,https://www.usatoday.com/videos/news/nation/2019/04/18/legal-analyst-president-trump-not-clear/3514444002/,"The Mueller report does not exonerate President Donald Trump, it simply brings us to the starting line and leaves us there, says professor Juliet Sorensen of Northwestern University's Pritzker School of Law. (April 18)",2019-04-18T23:20:26Z
10 ‘Obstruction’ Episodes Special Counsel Mueller Investigated,breitbart.com,https://www.breitbart.com/politics/2019/04/18/10-obstruction-episodes-special-counsel-mueller-investigated/,Special Counsel Robert Mueller and his team examined 10 episodes as part of its investigation into whether President Trump obstructed justice.,2019-04-18T23:20:17Z
